OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
3505,401910000019,401910000019,Apartadero de Santo Tomé del Puerto,2,Componente de infraestructura,2017/03/17 00:00:00+00,43.0162353515625,27.4547864428656
3506,421920000027,421920000027,Estación de Valdegena,2,Componente de infraestructura,2017/03/17 00:00:00+00,41.707763671875,26.5001141404367
3507,81470000150,81470000150,Estación de Olesa de Montserrat,2,Componente de infraestructura,2018/02/18 00:00:00+00,162.4384765625,52.98129776914
3508,82650000127,82650000127,Apeadero de Bogonya,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.634033203125,19.9605014328673
3509,80400000039,80400000039,Apartadero de Canet de Mar,2,Componente de infraestructura,2018/02/18 00:00:00+00,100.791015625,40.2550271994364
3510,90340000079,90340000079,Apeadero de Los Balbases,2,Componente de infraestructura,2017/03/17 00:00:00+00,98.155029296875,40.4010060584554
3511,370080000038,370080000038,Estación de Alba de Tormes,2,Componente de infraestructura,2017/03/17 00:00:00+00,170.790771484375,55.3752647297909
3512,471820000007,471820000007,Apartadero de Valdestillas,2,Componente de infraestructura,2017/03/17 00:00:00+00,114.041625976563,43.66170340785
3513,92240000054,92240000054,Apartadero de Santa Olalla de Bureba,2,Componente de infraestructura,2017/03/17 00:00:00+00,95.275634765625,39.6563609163699
3514,330360000093,330360000093,Apeadero de Vidiago,2,Componente de infraestructura,2018/02/18 00:00:00+00,116.720947265625,44.9542753267346
3515,471210000028,471210000028,Apeadero de Pollos,2,Componente de infraestructura,2017/03/17 00:00:00+00,80.54052734375,40.4973862302338
3516,90830000055,90830000055,Estación de Castil,2,Componente de infraestructura,2017/03/17 00:00:00+00,34.17041015625,24.0209716513156
3517,370160000037,370160000037,Apeadero de Aldealengua,2,Componente de infraestructura,2017/03/17 00:00:00+00,120.360229492188,45.574162635293
3518,92190000084,92190000084,Estación de Ribavellosa,2,Componente de infraestructura,2017/03/17 00:00:00+00,22.028564453125,18.7962021728397
3519,91350000052,91350000052,Apartadero de Calzada de Bureba,2,Componente de infraestructura,2017/03/17 00:00:00+00,99.197265625,45.1326793448214
3520,90560000053,90560000053,Estación de Briviesca,2,Componente de infraestructura,2017/03/17 00:00:00+00,184.437255859375,63.3044390245171
3521,90440000056,90440000056,Apeadero de Barrios de Colina,2,Componente de infraestructura,2017/03/17 00:00:00+00,131.507080078125,47.5182619819533
3522,91250000057,91250000057,Apartadero de Estepar,2,Componente de infraestructura,2017/03/17 00:00:00+00,114.022583007813,43.7528277518519
3523,94560000058,94560000058,Apartadero de Villaquirán,2,Componente de infraestructura,2017/03/17 00:00:00+00,341.489624023438,97.9555684333093
3524,93620000060,93620000060,Apeadero de Sarracín,2,Componente de infraestructura,2017/03/17 00:00:00+00,164.261962890625,53.6977173512
3525,92190000067,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2017/03/17 00:00:00+00,2667.97290039063,235.090431194629
3526,94100000085,94100000085,Apeadero de Anzo,2,Componente de infraestructura,2017/03/17 00:00:00+00,90.104736328125,39.3876293502504
3527,94100000086,94100000086,Apeadero de Vigo Siones,2,Componente de infraestructura,2017/03/17 00:00:00+00,22.21533203125,20.6418019452818
3528,92760000078,92760000078,Apeadero de La Puebla de Arganzón,2,Componente de infraestructura,2017/03/17 00:00:00+00,33.258056640625,23.2881806683101
3529,371880000039,371880000039,Estación de La Maya y Fresno,2,Componente de infraestructura,2017/03/17 00:00:00+00,193.756469726563,56.5386898167994
3530,90300000065,90300000065,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,238.818115234375,71.4513634695739
3531,92160000082,92160000082,Apeadero de Dosante Cidad,2,Componente de infraestructura,2017/03/17 00:00:00+00,16.6727294921875,16.8138941611525
3532,92510000068,92510000068,Apartadero de Pancorbo,2,Componente de infraestructura,2017/03/17 00:00:00+00,197.037841796875,63.9518815951783
3533,90570000070,90570000070,Cargadero de Bujedo,2,Componente de infraestructura,2017/03/17 00:00:00+00,102.694580078125,41.1398249727208
3534,371400000008,371400000008,Estación de Fuentes de Oñoro,2,Componente de infraestructura,2017/03/17 00:00:00+00,1500.08868408203,240.03107167768
3535,371070000009,371070000009,Apartadero de Ciudad Rodrigo,2,Componente de infraestructura,2017/03/17 00:00:00+00,404.272644042969,107.666721019955
3536,370820000010,370820000010,Apartadero de Cantalpino,2,Componente de infraestructura,2017/03/17 00:00:00+00,90.8482666015625,39.0485548424696
3537,371830000013,371830000013,Apeadero de Martín de Yeltes,2,Componente de infraestructura,2017/03/17 00:00:00+00,120.818603515625,44.7842953154314
3538,372790000015,372790000015,Apartadero de Sancti-Spíritus,2,Componente de infraestructura,2017/03/17 00:00:00+00,48.6685180664063,28.0061936569153
3539,371520000020,371520000020,Apartadero-cargadero de Gomecello,2,Componente de infraestructura,2017/03/17 00:00:00+00,200.400634765625,62.8762081060011
3540,372740000021,372740000021,Apartadero de Tejares-Chamberí,2,Componente de infraestructura,2017/03/17 00:00:00+00,255.109741210938,71.3268441555094
3541,530740000020,530740000020,Apartadero de Riaza,2,Componente de infraestructura,2017/03/17 00:00:00+00,305.467651367188,72.2277406351968
3542,371730000026,371730000026,Estación de Lumbrales,2,Componente de infraestructura,2017/03/17 00:00:00+00,124.292724609375,47.1353373867197
3543,372230000027,372230000027,Estación de Olmedo y Cerralbo,2,Componente de infraestructura,2017/03/17 00:00:00+00,137.041198730469,47.9245957693981
3544,409010000008,409010000008,Apeadero de Ortigosa del Monte,2,Componente de infraestructura,2017/03/17 00:00:00+00,114.026000976563,44.6785465863617
3545,372740000022,372740000022,Estación de Salamanca,2,Componente de infraestructura,2017/03/17 00:00:00+00,10649.2005615234,474.546735802309
3546,371600000025,371600000025,Estación de Hinojosa de Duero,2,Componente de infraestructura,2017/03/17 00:00:00+00,138.469848632813,47.1191041072919
3547,372170000042,372170000042,Estación de Navalmoral de Béjar,2,Componente de infraestructura,2017/03/17 00:00:00+00,13.6517333984375,14.8937434956472
3548,370550000028,370550000028,Estación de Bogajo,2,Componente de infraestructura,2017/03/17 00:00:00+00,229.307006835938,60.691168675123
3549,370250000029,370250000029,Apartadero de Aldehuela de la Bóveda,2,Componente de infraestructura,2017/03/17 00:00:00+00,143.90283203125,48.101126676593
3550,372070000030,372070000030,Apeadero de Moriscos,2,Componente de infraestructura,2017/03/17 00:00:00+00,6.8677978515625,11.0407343145678
3551,371270000031,371270000031,Apartadero de Espeja,2,Componente de infraestructura,2017/03/17 00:00:00+00,58.0719604492188,30.5485142898126
3552,370810000036,370810000036,Apartadero-cargadero de Cantalapiedra,2,Componente de infraestructura,2017/03/17 00:00:00+00,189.348022460938,55.6981425159748
3553,401810000009,401810000009,Apartadero de Los Cotos,2,Componente de infraestructura,2017/03/17 00:00:00+00,355.133178710938,88.3054758568718
3554,371560000040,371560000040,Estación de Guijuelo y Campillo,2,Componente de infraestructura,2017/03/17 00:00:00+00,627.368286132813,134.71473853055
3555,371710000041,371710000041,Estación de Ledrada,2,Componente de infraestructura,2017/03/17 00:00:00+00,219.401245117188,61.0268681162453
3556,400760000022,400760000022,Apeadero de San Rafael,2,Componente de infraestructura,2017/03/17 00:00:00+00,116.887451171875,43.4915854024255
3557,409040000007,409040000007,Apartadero de Navas de Riofrío-La Losa,2,Componente de infraestructura,2017/03/17 00:00:00+00,191.326171875,61.1449342170563
3558,401520000012,401520000012,Apeadero de Otero de Herreros,2,Componente de infraestructura,2017/03/17 00:00:00+00,188.075439453125,58.5544800481327
3559,400760000013,400760000013,Apeadero de Los Ángeles de San Rafael,2,Componente de infraestructura,2017/03/17 00:00:00+00,227.776733398438,70.6431823700859
3560,400760000014,400760000014,Apartadero de El Espinar,2,Componente de infraestructura,2017/03/17 00:00:00+00,219.627807617188,61.2943262747488
3561,400390000017,400390000017,Apartadero de Campo de San Pedro,2,Componente de infraestructura,2017/03/17 00:00:00+00,294.96826171875,70.352532546496
3562,400320000018,400320000018,Apeadero de Boceguillas,2,Componente de infraestructura,2017/03/17 00:00:00+00,294.675415039063,70.7126452714044
3563,401940000026,401940000026,Estación de Segovia-A.V.,2,Componente de infraestructura,2017/03/17 00:00:00+00,3982.21435546875,281.331003302857
3564,421130000012,421130000012,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,315.966064453125,96.7087356635214
3565,421450000017,421450000017,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,149.756103515625,49.1315262383464
3566,421730000001,421730000001,Estación de Soria,2,Componente de infraestructura,2017/03/17 00:00:00+00,510.53662109375,107.503814432555
3567,421730000002,421730000002,Estación Bif. Valcorba,2,Componente de infraestructura,2017/03/17 00:00:00+00,138.43701171875,49.3095520447439
3568,421490000048,421490000048,Estación de Navalcaballo,2,Componente de infraestructura,2017/03/17 00:00:00+00,40.740966796875,25.5565868544911
3569,420240000005,420240000005,Estación de Arancón,2,Componente de infraestructura,2017/03/17 00:00:00+00,215.808837890625,60.2410945831246
3570,421640000007,421640000007,Estación de San Leonardo,2,Componente de infraestructura,2017/03/17 00:00:00+00,321.3154296875,74.0745765659819
3571,420450000008,420450000008,Apeadero de Cabrejas del Pinar,2,Componente de infraestructura,2017/03/17 00:00:00+00,111.836181640625,45.0038058392222
3572,420010000010,420010000010,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,45.39404296875,29.0778200646034
3573,421150000011,421150000011,Estación de Miño de Medinacelli,2,Componente de infraestructura,2017/03/17 00:00:00+00,198.178466796875,59.5236486639167
3574,420160000015,420160000015,Estación de Albocabe,2,Componente de infraestructura,2017/03/17 00:00:00+00,164.004638671875,52.4958958545963
3575,420250000018,420250000018,Estación de Arcos de Jalón,2,Componente de infraestructura,2017/03/17 00:00:00+00,198.897705078125,61.1906260070065
3576,420680000019,420680000019,Apartadero-cargadero de Coscurita,2,Componente de infraestructura,2017/03/17 00:00:00+00,184.409912109375,58.1581976956279
3577,420030000020,420030000020,Apeadero de Adradas,2,Componente de infraestructura,2017/03/17 00:00:00+00,98.7919921875,43.6412889187414
3578,421730000022,421730000022,Estación de Pinar Grande,2,Componente de infraestructura,2017/03/17 00:00:00+00,116.637939453125,44.4862901796644
3579,421400000023,421400000023,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,211.875,69.7265211567015
3580,422080000026,422080000026,Estación de Villar del Campo,2,Componente de infraestructura,2017/03/17 00:00:00+00,262.096923828125,67.2352349203071
3581,421440000031,421440000031,Apeadero de Quintana Redonda,2,Componente de infraestructura,2017/03/17 00:00:00+00,173.552734375,57.3048825054197
3582,421810000032,421810000032,Apeadero de Tardelcuende,2,Componente de infraestructura,2017/03/17 00:00:00+00,175.94140625,60.0565528455691
3583,421110000033,421110000033,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,170.40673828125,57.8733103951238
3584,420300000034,420300000034,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,174.302490234375,54.0430159220066
3585,420200000035,420200000035,Estación de La Dehesa,2,Componente de infraestructura,2017/03/17 00:00:00+00,389.58544921875,86.1745667909148
3586,420200000036,420200000036,Estación de Almazán-Villa,2,Componente de infraestructura,2017/03/17 00:00:00+00,302.830810546875,71.7971695773701
3587,421190000037,421190000037,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,168.64697265625,52.7530679124421
3588,420430000038,420430000038,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,397.6259765625,86.4361757428594
3589,421130000039,421130000039,Apartadero de Torralba,2,Componente de infraestructura,2017/03/17 00:00:00+00,256.2587890625,65.7530735317312
3590,421670000041,421670000041,Apartadero-cargadero de Santa María de Huerta,2,Componente de infraestructura,2017/03/17 00:00:00+00,151.97314453125,54.9669907282293
3591,421130000042,421130000042,Apartadero de Medinaceli,2,Componente de infraestructura,2017/03/17 00:00:00+00,236.30615234375,67.171263026856
3592,420610000046,420610000046,Apeadero de Cidones,2,Componente de infraestructura,2017/03/17 00:00:00+00,147.81787109375,50.6011839791761
3593,420250000051,420250000051,Estación de Medinaceli-A.V.,2,Componente de infraestructura,2017/03/17 00:00:00+00,643.48291015625,115.072987471975
3594,471730000031,471730000031,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,14.9056396484375,15.8637408265361
3595,471010000027,471010000027,Apartadero-cargadero de Nava del Rey,2,Componente de infraestructura,2017/03/17 00:00:00+00,281.93798828125,79.8440601416102
3596,470850000011,470850000011,Estación de Gomeznarro,2,Componente de infraestructura,2017/03/17 00:00:00+00,144.785034179688,48.4861603817855
3597,470110000005,470110000005,Apartadero de Ataquines,2,Componente de infraestructura,2017/03/17 00:00:00+00,84.6240234375,38.0942840529753
3598,470570000030,470570000030,Apeadero de Cubillas de Santa Marta,2,Componente de infraestructura,2017/03/17 00:00:00+00,235.291259765625,78.5332258658377
3599,470270000015,470270000015,Apartadero de Cabezón del Pisuerga,2,Componente de infraestructura,2017/03/17 00:00:00+00,140.490600585938,50.2321682002609
3600,471860000023,471860000023,Estación de Valladolid-Argales,2,Componente de infraestructura,2017/03/17 00:00:00+00,373.876098632813,85.8351552208688
3601,470450000029,470450000029,Apartadero de Castronuño,2,Componente de infraestructura,2017/03/17 00:00:00+00,218.380249023438,63.4095492215216
3602,470820000013,470820000013,Apeadero de Matapozuelos,2,Componente de infraestructura,2017/03/17 00:00:00+00,91.9578857421875,38.5846858361664
3603,490580000005,490580000032,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,162.300659179688,53.2252846829824
3604,471860000002,471860000002,Estación de Arcas-Reales P.B.,2,Componente de infraestructura,2017/03/17 00:00:00+00,966.173828125,150.232438104001
3605,471820000003,471820000003,Estación de Valdestillas-A.V.,2,Componente de infraestructura,2017/03/17 00:00:00+00,155.493896484375,50.3642364123643
3606,471860000008,471860000008,Apartadero de Tres Hermanos,2,Componente de infraestructura,2017/03/17 00:00:00+00,156.473266601563,51.5297626972252
3607,490190000003,490190000018,Estación de Barcial del Barco,2,Componente de infraestructura,2017/03/17 00:00:00+00,160.90625,51.3685326975356
3608,470020000010,470020000010,Estación de Olmedo-A.V.,2,Componente de infraestructura,2017/03/17 00:00:00+00,753.7822265625,146.921933525734
3609,471240000012,471240000012,Apartadero de Pozaldez,2,Componente de infraestructura,2017/03/17 00:00:00+00,75.36083984375,35.5352737833339
3610,471040000016,471040000016,Estación de Hornillos,2,Componente de infraestructura,2017/03/17 00:00:00+00,362.33203125,90.2929830694677
3611,470760000021,470760000021,Estación de Río Duero,2,Componente de infraestructura,2017/03/17 00:00:00+00,532.638305664063,97.9678964134582
3612,491000000016,491000000031,Apartadero de Lubián,2,Componente de infraestructura,2017/03/17 00:00:00+00,251.660522460938,67.4912427217774
3613,491660000017,491660000009,Apeadero de Robledo de Sanabria,2,Componente de infraestructura,2017/03/17 00:00:00+00,285.544067382813,72.3554240652611
3614,491590000001,491590000033,-997,2,Componente de infraestructura,2017/03/17 00:00:00+00,3050.55517578125,259.18868344391
3615,492190000004,492190000020,Apartadero-cargadero de Toro,2,Componente de infraestructura,2017/03/17 00:00:00+00,413.665161132813,90.7335694276474
3616,492190000021,492190000027,Apartadero-cargadero de Monte La Reina,2,Componente de infraestructura,2017/03/17 00:00:00+00,150.751953125,50.9776244176327
3617,491450000009,491450000003,Apartadero de Pedralba,2,Componente de infraestructura,2017/03/17 00:00:00+00,228.877502441406,64.703393239536
3618,491550000013,491550000019,Estación de PIedrahíta de Castro,2,Componente de infraestructura,2017/03/17 00:00:00+00,206.291748046875,58.6115507266056
3619,491040000018,491040000008,Apartadero-cargadero de San Pedro de las Herrerías,2,Componente de infraestructura,2017/03/17 00:00:00+00,241.774719238281,65.9967019520938
3620,491100000020,491100000010,Apartadero de Linarejos-Pedroso,2,Componente de infraestructura,2017/03/17 00:00:00+00,128.34228515625,46.585683110996
3621,490560000026,490560000013,Estación de Cubillos,2,Componente de infraestructura,2017/03/17 00:00:00+00,63.992919921875,36.2007655755766
3622,492750000030,492750000024,Cargadero de Azucarera del Duero,2,Componente de infraestructura,2017/03/17 00:00:00+00,68.7840576171875,33.5252400139
3623,490760000031,490760000026,Estación de Fresno de Ribera,2,Componente de infraestructura,2017/03/17 00:00:00+00,53.361083984375,29.2660265809228
3624,330370000049,330370000049,Estación de Figaredo,2,Componente de infraestructura,2018/02/18 00:00:00+00,337.842651367188,74.5362643668719
3625,60830000013,60830000013,Cargadero de Mérida-Contenedores,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,34094.404296875,1089.89791143937
3626,100550000002,100550000002,Estación de Casas del Monte,2,Componente de infraestructura,2018/02/18 00:00:00+00,122.153503417969,44.2328430934032
3627,101230000003,101230000003,Apartadero-cargadero de Mirabel,2,Componente de infraestructura,2018/02/18 00:00:00+00,115.730773925781,43.5437640812145
3628,102140000004,102140000004,Estación de Villar de Plasencia,2,Componente de infraestructura,2018/02/18 00:00:00+00,160.858825683594,55.8254166509344
3629,100490000005,100490000005,Apartadero de Casar de Cáceres,2,Componente de infraestructura,2018/02/18 00:00:00+00,116.56591796875,44.9802795733256
3630,101820000006,101820000006,Estación de Toril,2,Componente de infraestructura,2018/02/18 00:00:00+00,27.8214111328125,21.4236791334705
3631,100960000008,100960000008,Estación de Hervás,2,Componente de infraestructura,2018/02/18 00:00:00+00,111.781982421875,44.8737774625401
3632,101310000009,101310000009,Apartadero-cargadero de Navalmoral de la Mata,2,Componente de infraestructura,2018/02/18 00:00:00+00,3041.59594726563,448.102646459074
3633,101160000010,101160000010,Apartadero de Monfragüe,2,Componente de infraestructura,2018/02/18 00:00:00+00,834.315734863281,143.968052264097
3634,101480000011,101480000011,Estación de Plasencia,2,Componente de infraestructura,2018/02/18 00:00:00+00,460.772216796875,92.8516063343105
3635,100240000012,100240000012,Estación de Baños de Montemayor,2,Componente de infraestructura,2018/02/18 00:00:00+00,196.281860351563,62.4463827514472
3636,100450000017,100450000017,Apartadero-cargadero de Cañaveral,2,Componente de infraestructura,2018/02/18 00:00:00+00,190.411865234375,62.7969174659784
3637,130200000043,130200000043,Estación de Argamasilla de Calatrava,2,Componente de infraestructura,2018/02/18 00:00:00+00,176.214599609375,54.6050043820607
3638,290200000007,290200000007,Apartadero de Arriate,2,Componente de infraestructura,2019/08/08 00:00:00+00,388.090942382813,89.6767655732003
3639,342420000025,342420000025,Apartadero-cargadero de Villodrigo,2,Componente de infraestructura,2017/03/17 00:00:00+00,111.207275390625,43.945255890498
3640,390600003284,390600000063,Apeadero de Golbardo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,629.026000976563,233.937910632314
3641,300400003770,300400000027,Apeadero de Ulea,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,62.982177734375,34.6601406826426
3642,390600003285,390600000065,Apeadero de Santa Isabel de Quijas,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,177.457885742188,56.5041737252997
3643,390600003286,390600000066,Estación de Puente San Miguel,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3405.14868164063,295.578738057513
3644,390620003287,390620000023,Apeadero de Villaverde de Pontones,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,714.754272460938,198.855280445817
3645,390650003290,390650000068,Apeadero de Las Rozas de Valdearroyo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2094.42102050781,672.108008681205
3646,390650003291,390650000069,Apeadero de Llano,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,145.867065429688,48.5284842772386
3647,390690003292,390690000078,Apeadero de Las Caldas de Besaya,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1403.94921875,200.535095125017
3648,390730003293,390730000042,Apeadero de Mortera,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2203.13110351563,258.545331524545
3649,390730003294,390730000043,Estación de Bezana,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3347.28674316406,367.618896926765
3650,10020003325,10020000164,Estación de Amurrio,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,15092.2458496094,854.881873763724
3651,10020003326,10020000165,Apeadero de Salbio,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1405.12524414063,186.870160249562
3652,10020003327,10020000215,Apeadero de Amurrio Iparralde,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2312.81640625,225.007792781049
3653,10090003328,10090000156,Apeadero de Equino,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3472.93383789063,347.314030135336
3654,501810003664,501810000073,Apartadero de Arañales de Muel,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4657.55322265625,381.077616591355
3655,10100003329,10100000169,Apeadero de Luiaondo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4180.10302734375,319.996669144582
3656,10200003330,10200000016,Apartadero de Zuhatzu,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3385.99584960938,394.781082641032
3657,10270003331,10270000001,Apeadero de Ezkerekotxa,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,87.851806640625,40.1397064544766
3658,10360003332,10360000170,Apeadero de Santa Cruz de Llodio,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1373.24243164063,219.89149139527
3659,10360003333,10360000171,Estación de Llodio,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,11644.9140625,726.179673009978
3660,10360003334,10360000172,Apeadero de Areta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3162.1064453125,283.756527836008
3661,10460003335,10460000151,Apartadero de Pobes,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,769.89404296875,208.996528891313
3662,10470003336,10470000150,Apartadero de Manzanos,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3756.9833984375,320.342542790581
3663,10510003337,10510000002,Apartadero de Agurain/Salvatierra de Álava,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,20688.7231445313,1035.54033346128
3664,451890004054,451890000023,Apeadero de Villamiel de Toledo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1564.07165527344,160.662600699429
3665,10530003338,10530000155,Apartadero-cargadero de Araia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,24467.7585449219,1487.52669751115
3666,10540003339,10540000014,Apartadero de Inoso-Oiardo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3907.11889648438,343.440619054567
3667,200690003375,200690000116,Estación de Lugaritz/Lugarizgo Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1077.9462890625,158.115449876341
3668,10540003340,10540000015,Apartadero-cargadero de Zarra,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,22511.3776855469,1522.37810685123
3669,10590003341,10590000033,Estación de Vitoria/Gasteiz,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,25792.0493164063,1034.3151325501
3670,10590003342,10590000214,Estación de Vitoria-Contenedores,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,14921.7321777344,659.311595089755
3671,10590003343,10590000152,Apartadero-cargadero de Jundiz,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,119568.265625,3248.5046322254
3672,10590003344,10590000153,Estación de Azucarera Alaversa- KM. 488.3,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,630.655517578125,107.962036350176
3673,10590003345,10590000154,Apeadero de Estivaliz-Oreitia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2616.00830078125,360.977234017783
3674,19010003346,19010000020,Apartadero de Nanclares-Langraiz,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,24862.8059082031,1169.36885128326
3675,19010003347,19010000213,Apeadero de Trespuentes,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1385.76904296875,207.08576803455
3676,200050003348,200050000167,Apeadero de Alegia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5301.06298828125,549.304476235928
3677,200090003349,200090000133,Apartadero de Andoain,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,11176.4184570313,666.300900934148
3678,200090003350,200090000134,Apeadero de Andoain-Centro,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,77.515869140625,36.3973020793006
3679,200100003351,200100000168,Apeadero de Anoeta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,80.378173828125,39.0334174777167
3680,200160003352,200160000147,Estación de Aia-Orio/Aia-Orioko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2272.44165039063,185.937102444882
3681,200190003353,200190000113,Estación de Beasain,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,38361.3879394531,1634.66277357808
3682,200190003354,200190000161,Cargadero de Laskaibar,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,221.048828125,62.9681771109864
3683,300410003771,300410000031,Apeadero de Sierra Minera,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,334.417724609375,152.6652814911
3684,200400003359,200400000179,Apartadero de Hernani,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,16804.3803710938,810.520395958958
3685,200400003360,200400000180,Apeadero de Hernani-Centro,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2620.6162109375,299.131703949005
3686,200440003361,200440000166,Apeadero de Kaztegieta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2441.74951171875,345.430056702798
3687,200450003362,200450000021,Apeadero de Ventas de Irún,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1359.05102539063,215.84226570935
3688,200450003363,200450000084,Estación de Irún,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,203690.211914063,2587.47313083568
3689,200450003364,200450000146,Estación del Puente Internacional / Nazioarteko Zubiko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,148444.929443359,1981.00861639832
3690,200450003365,200450000175,Estación de Irún-Cargas,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4843.48706054688,304.708965745021
3691,200470003366,200470000011,Apeadero de Itsasondo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1213.85717773438,219.726469237873
3692,200510003367,200510000006,Apeadero de Legazpi,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4713.36547851563,469.544298288355
3693,200510003368,200510000017,Apartadero de Brinkola,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,13686.802734375,1291.38325835579
3694,200520003369,200520000004,Apartadero de Legorreta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,8495.69384765625,608.485795434734
3695,200530003370,200530000126,Estación de Lezo-Rentería,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,33092.9187011719,2033.5777929355
3696,200530003371,200530000176,Estación de Gainchurizqueta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,862.84033203125,135.718858526715
3697,200620003372,200620000018,Apeadero de Ormaiztegui,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3785.19067382813,412.29717084342
3698,200690003376,200690000122,Estación de San Sebastián/Donostia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,26344.39453125,1511.73639223746
3699,200690003377,200690000127,Estación de Añorga/Añorgako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4226.45654296875,553.565608446587
3700,200690003378,200690000128,Estación de Errekalde/Errekaldeko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,395.632568359375,143.729239404782
3701,200690003379,200690000129,Apeadero de Ategorrieta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1047.03735351563,199.582318620423
3702,200690003380,200690000131,Estación de Amara/Amarako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,10447.01953125,556.762608910972
3703,200690003381,200690000142,Apeadero de Herrera,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,607.920166015625,98.7481487385962
3704,200690003382,200690000144,Estación de Loiola/Loiolako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,6452.8388671875,578.313384047349
3705,200690003383,200690000148,Apeadero de Loiola,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3131.29760742188,266.328580776458
